user_id,categories,reviews,stars
24140,9,1059,5
24140,10,923,4
24140,11,176,4
24141,2,1,4
24141,4,1,4
24142,4,1,4
24143,4,2,4
24144,2,1,4
24144,4,3,4
24145,4,21,4
24145,9,1,5
24145,10,1,4
24146,4,1,5
24147,4,1,5
24148,4,1,4
24149,9,1,4
24150,1,12,5
24150,2,60,4
24150,3,6,4
24150,4,399,3
24150,5,2,5
24150,6,58,4
24150,7,1,2
24150,8,3,2
24150,9,211,5
24150,10,183,4
24150,11,35,4
24151,4,4,4
24152,4,2,4
24153,4,3,4
24153,9,1,5
24154,4,7,3
24155,4,1,2
24156,2,2,2
24156,4,6,4
24157,4,2,4
24158,4,1,3
24159,4,1,4
24160,4,4,4
24161,2,1,2
24162,4,1,4
24162,9,2,5
24163,2,1,4
24164,4,1,4
24165,9,1,4
24166,4,2,4
24166,10,1,5
24167,4,9,4
24168,1,12,5
24168,2,64,4
24168,3,10,4
24168,4,417,3
24168,5,2,5
24168,6,59,4
24168,7,1,2
24168,8,3,2
24168,9,217,5
24168,10,190,4
24168,11,40,4
24169,4,2,4
24170,4,2,4
24171,4,1,4
24172,4,15,4
24173,4,1,4
24174,2,2,2
24174,4,4,3
24174,9,3,4
24175,4,2,4
24176,4,2,4
24177,2,2,2
24178,4,1,4
24179,4,1,3
24180,4,3,4
24181,4,1,4
24182,2,1,4
24182,4,1,4
24183,2,1,4
24184,2,1,4
24185,1,12,5
24185,2,60,4
24185,3,6,4
24185,4,399,3
24185,5,2,5
24185,6,58,4
24185,7,1,2
24185,8,3,2
24185,9,211,5
24185,10,183,4
24185,11,35,4
24186,9,2,4
24187,10,1,4
24188,2,1,4
24188,4,1,3
24189,4,1,4
24190,2,1,4
24190,4,1,4
24191,4,1,4
24192,4,1,2
24193,4,2,4
24194,4,1,4
24195,4,2,3
24196,2,9,4
24196,4,5,4
24196,9,1,4
24196,10,1,2
24197,9,1,4
24198,1,12,5
24198,2,63,4
24198,3,6,4
24198,4,414,3
24198,5,2,5
24198,6,58,4
24198,7,1,2
24198,8,3,2
24198,9,211,5
24198,10,182,4
24198,11,35,4
24199,2,2,4
24200,4,2,4
24201,2,1,4
24201,4,2,4
24202,9,1,4
24203,1,12,5
24203,2,60,4
24203,3,6,4
24203,4,402,3
24203,5,3,5
24203,6,58,4
24203,7,1,2
24203,8,3,3
24203,9,213,5
24203,10,185,4
24203,11,39,4
24204,2,2,4
24204,4,2,4
24205,4,1,3
24206,2,1,4
24206,4,4,4
24207,4,4,2
24208,2,5,3
24208,4,2,4
24208,10,1,4
24209,4,1,4
24210,2,1,3
24210,4,3,4
24211,2,2,2
24211,4,1,3
24211,5,1,4
24211,6,1,4
24211,10,1,4
24211,11,3,4
24212,2,2,4
24213,4,1,3
24214,2,1,4
24215,4,2,3
24216,4,1,3
24217,4,1,3
24218,4,1,2
24219,4,2,3
24219,9,1,5
24220,4,1,4
24220,9,1,4
24220,10,2,4
24221,4,1,4
24222,4,1,4
24223,4,2,2
24223,10,1,4
24224,4,1,4
24225,2,1,4
24226,4,1,4
24227,11,2,3
24228,1,12,5
24228,2,60,4
24228,3,6,4
24228,4,398,3
24228,5,2,5
24228,6,58,4
24228,7,1,2
24228,8,3,2
24228,9,211,5
24228,10,182,4
24228,11,35,4
24229,2,3,3
24229,4,5,4
24229,9,1,4
24230,10,1,4
24231,4,1,4
24232,6,1,4
24233,4,1,4
24234,1,12,5
24234,2,61,4
24234,3,6,4
24234,4,434,3
24234,5,2,5
24234,6,58,4
24234,7,1,2
24234,8,3,2
24234,9,211,5
24234,10,183,4
24234,11,35,4
24235,4,1,4
24236,2,1,4
24236,4,9,4
24236,10,1,4
24237,4,1,2
24238,2,1,4
24239,4,3,4
24240,2,4,4
24240,4,9,4
24240,9,1,4
24241,4,27,3
24241,6,1,2
24241,9,3,3
24241,10,1,4
24242,4,1,4
24243,4,5,4
24243,10,1,4
24244,4,1,4
24245,4,2,4
24246,4,5,4
24247,4,1,4
24248,4,1,4
24249,10,1,4
24250,4,1,4
24250,6,2,5
24251,4,1,4
24252,2,1,2
24252,4,8,4
24252,9,1,4
24252,10,5,2
24253,4,4,4
24254,4,1,4
24255,2,1,4
24255,4,9,4
24255,10,1,5
24255,11,1,5
24256,1,12,5
24256,2,63,4
24256,3,6,4
24256,4,398,3
24256,5,2,5
24256,6,58,4
24256,7,1,2
24256,8,3,2
24256,9,211,5
24256,10,187,4
24256,11,36,4
24257,4,3,4
24258,4,1,4
24259,4,1,4
24260,4,1,4
24261,4,1,4
24262,2,3,4
24262,4,11,4
24262,9,2,4
24262,10,5,2
24262,11,1,4
24263,2,1,4
24263,4,1,4
24264,2,7,2
24264,4,9,4
24264,10,4,4
24265,2,2,4
24265,4,1,4
24266,4,2,4
24267,4,1,4
24268,2,1,4
24268,4,2,4
24268,10,1,4
24269,4,1,2
24270,2,1,4
24271,4,1,4
24272,4,1,4
24273,4,2,4
24274,2,2,4
24274,4,12,4
24274,10,1,5
24275,4,1,4
24276,4,2,4
24276,9,2,4
24277,2,1,3
24277,4,1,3
24278,6,1,5
24279,2,5,4
24279,4,3,2
24280,10,1,4
24281,4,1,4
24282,4,1,4
24283,4,1,4
24283,10,1,3
24284,4,2,4
24285,4,1,4
24286,4,2,4
24287,9,1,4
24288,2,6,4
24288,4,92,4
24288,9,8,4
24288,10,9,4
24288,11,2,2
24289,4,1,4
24290,4,2,4
24291,4,2,2
24292,2,1,2
24293,4,6,4
24294,4,1,4
24295,2,1,3
24296,11,2,5
24297,2,6,4
24297,4,33,4
24297,10,2,3
24298,4,4,4
24299,1,12,5
24299,2,65,4
24299,3,6,4
24299,4,428,3
24299,5,2,5
24299,6,58,4
24299,7,1,2
24299,8,3,2
24299,9,215,5
24299,10,184,4
24299,11,50,4
24300,4,1,4
24301,4,4,4
24302,4,1,4
24303,10,1,4
24304,4,1,4
24305,4,1,4
24306,4,11,4
24306,9,4,4
24306,10,1,4
24306,11,1,3
24307,4,1,4
24308,4,1,4
24309,4,1,4
24310,2,2,4
24310,4,1,4
24311,4,5,4
24312,8,1,4
24313,4,1,4
24314,11,1,4
24315,4,3,3
24316,4,1,3
24316,9,1,4
24317,4,1,4
24318,4,1,2
24319,4,2,4
24320,1,1,4
24320,4,12,4
24321,1,24,5
24321,2,135,4
24321,3,12,4
24321,4,824,3
24321,5,4,5
24321,6,116,4
24321,7,2,2
24321,8,6,2
24321,9,422,5
24321,10,364,4
24321,11,70,4
24322,4,1,2
24323,4,1,5
24324,4,1,4
24325,4,4,2
24326,4,1,4
24327,4,1,4
24328,10,1,5
24329,4,1,4
24330,4,1,4
24331,4,7,4
24332,6,1,4
24332,10,1,3
24333,2,1,4
24334,4,1,4
24335,9,1,4
24336,6,1,3
24337,4,4,2
24337,9,1,4
24337,11,1,4
24338,4,1,4
24339,4,1,3
24340,2,1,4
24340,4,19,3
24341,2,1,4
24342,4,5,4
24343,4,1,3
24344,2,1,4
24345,1,12,5
24345,2,63,4
24345,3,6,4
24345,4,406,3
24345,5,2,5
24345,6,58,4
24345,7,1,2
24345,8,3,2
24345,9,212,5
24345,10,183,4
24345,11,35,4
24346,4,1,4
24347,4,1,4
24348,1,12,5
24348,2,60,4
24348,3,6,4
24348,4,402,3
24348,5,2,5
24348,6,58,4
24348,7,1,2
24348,8,3,2
24348,9,211,5
24348,10,183,4
24348,11,35,4
24349,4,11,4
24350,2,1,3
24351,2,1,3
24352,4,3,4
24352,9,1,5
24353,2,1,2
24353,4,4,4
24354,2,1,4
24354,4,7,4
24354,9,1,4
24355,4,2,4
24356,11,1,5
24357,2,1,3
24357,4,6,4
24358,2,1,2
24359,4,1,4
24360,4,1,4
24361,4,1,4
24362,2,2,4
24363,9,1,5
24364,4,2,4
24365,4,5,4
24366,4,1,4
24366,6,1,4
24367,2,1,4
24367,4,5,4
24367,11,1,4
24368,4,1,4
24368,9,1,4
24369,4,3,4
24370,4,1,4
24371,10,1,4
24372,4,1,4
24373,2,1,4
24373,4,1,2
24374,4,1,4
24375,9,1,4
24376,4,1,4
24376,9,1,4
24377,1,12,5
24377,2,60,4
24377,3,6,4
24377,4,398,3
24377,5,2,5
24377,6,58,4
24377,7,1,2
24377,8,3,2
24377,9,211,5
24377,10,182,4
24377,11,35,4
24378,4,1,4
24379,10,1,5
24380,4,10,4
24381,4,2,4
24382,2,1,2
24382,4,1,2
24383,9,1,5
24384,1,12,5
24384,2,67,4
24384,3,6,4
24384,4,411,3
24384,5,2,5
24384,6,58,4
24384,7,1,2
24384,8,3,2
24384,9,213,5
24384,10,186,4
24384,11,37,4
24385,1,12,5
24385,2,61,4
24385,3,6,4
24385,4,406,3
24385,5,2,5
24385,6,58,4
24385,7,1,2
24385,8,3,2
24385,9,211,5
24385,10,183,4
24385,11,36,4
24386,4,1,4
24387,4,1,4
24388,4,2,3
24389,4,2,3
24390,4,1,4
24391,4,1,4
24392,4,1,4
24393,10,1,5
24394,4,1,4
24395,1,12,5
24395,2,69,4
24395,3,6,4
24395,4,408,3
24395,5,2,5
24395,6,58,4
24395,7,1,2
24395,8,3,2
24395,9,211,5
24395,10,182,4
24395,11,35,4
24396,4,1,4
24397,4,2,4
24398,4,1,4
24399,1,12,5
24399,2,60,4
24399,3,6,4
24399,4,404,3
24399,5,2,5
24399,6,59,4
24399,7,1,2
24399,8,3,2
24399,9,211,5
24399,10,184,4
24399,11,35,4
24400,4,1,4
24401,4,5,4
24402,1,12,5
24402,2,61,4
24402,3,6,4
24402,4,399,3
24402,5,2,5
24402,6,58,4
24402,7,1,2
24402,8,3,2
24402,9,211,5
24402,10,183,4
24402,11,35,4
24403,4,1,4
24404,10,1,4
24405,4,2,5
24405,9,1,4
24406,2,1,4
24407,2,2,4
24407,4,9,4
24407,10,1,4
24407,11,1,4
24408,4,1,2
24409,11,1,4
24410,4,5,4
24411,1,36,5
24411,2,207,4
24411,3,18,4
24411,4,1414,3
24411,5,6,5
24411,6,176,4
24411,7,3,2
24411,8,9,2
24411,9,636,5
24411,10,572,4
24411,11,112,4
24411,9,1,4
24412,2,3,4
24412,4,15,4
24412,6,1,4
24412,9,1,4
24412,10,1,2
24412,11,2,4
24413,4,1,4
24414,2,1,4
24414,4,1,4
24415,10,1,4
24416,2,1,4
24416,4,4,4
24416,9,1,3
24417,2,3,4
24417,4,7,4
24417,10,1,4
24418,4,1,4
24419,4,4,4
24420,4,2,4
24421,4,1,4
24422,10,1,3
24423,4,1,4
24424,4,1,4
24425,1,12,5
24425,2,65,4
24425,3,6,4
24425,4,417,3
24425,5,2,5
24425,6,58,4
24425,7,1,2
24425,8,3,2
24425,9,214,5
24425,10,182,4
24425,11,36,4
24426,2,2,3
24426,4,22,4
24426,9,5,4
24426,10,1,4
24426,11,1,4
24427,2,1,2
24427,4,3,4
24427,10,1,4
24428,4,1,4
24429,4,3,4
24430,2,1,4
24430,4,5,3
24431,4,1,4
24432,4,1,4
24433,4,1,2
24434,4,1,4
24435,4,1,4
24436,4,5,4
24436,6,1,4
24437,4,1,4
24438,2,2,4
24438,4,1,4
24439,4,2,4
24440,9,1,4
24441,4,2,3
24442,4,1,4
24443,2,1,4
24443,4,3,4
24443,10,2,4
24444,1,24,5
24444,2,120,4
24444,3,12,4
24444,4,797,3
24444,5,4,5
24444,6,116,4
24444,7,2,2
24444,8,6,2
24444,9,422,5
24444,10,364,4
24444,11,70,4
24445,4,2,3
24445,10,1,3
24446,4,3,4
24446,9,1,4
24447,1,12,5
24447,2,60,4
24447,3,6,4
24447,4,420,3
24447,5,2,5
24447,6,58,4
24447,7,1,2
24447,8,3,2
24447,9,211,5
24447,10,183,4
24447,11,35,4
24448,2,1,3
24448,4,1,4
24448,10,1,4
24449,1,12,5
24449,2,60,4
24449,3,6,4
24449,4,398,3
24449,5,2,5
24449,6,58,4
24449,7,1,2
24449,8,3,2
24449,9,211,5
24449,10,182,4
24449,11,35,4
24450,4,1,4
24451,4,1,4
24452,4,1,4
24452,11,1,4
24453,4,2,2
24454,11,1,3
24455,4,1,2
24456,4,7,4
24457,4,1,4
24458,1,12,5
24458,2,60,4
24458,3,6,4
24458,4,418,3
24458,5,2,5
24458,6,58,4
24458,7,1,2
24458,8,3,2
24458,9,212,5
24458,10,182,4
24458,11,35,4
24459,4,3,4
24460,4,3,4
24461,4,1,4
24462,4,1,4
24463,4,4,4
24463,11,1,2
24464,2,1,4
24464,4,10,4
24464,9,1,4
24465,4,5,3
24465,10,1,4
24466,4,2,2
24467,4,19,3
24467,11,3,3
24468,4,2,4
24469,4,1,4
24469,9,1,4
24469,10,1,4
24470,4,1,4
24471,2,4,4
24471,4,31,4
24471,9,10,4
24471,10,3,4
24471,11,3,4
24472,2,2,4
24472,4,1,4
24473,2,7,2
24473,4,24,4
24473,6,1,5
24473,9,1,4
24473,10,4,2
24473,11,2,4
24474,4,1,4
24475,4,1,4
24476,2,1,3
24476,4,1,3
24477,4,1,4
24478,4,1,4
24479,4,2,4
24480,4,4,4
24481,4,7,4
24481,11,1,4
24482,1,25,5
24482,2,125,4
24482,3,12,4
24482,4,836,3
24482,5,5,5
24482,6,118,4
24482,7,2,2
24482,8,6,2
24482,9,423,5
24482,10,366,4
24482,11,82,4
24483,4,1,4
24484,4,3,4
24484,10,1,5
24484,11,2,4
24485,2,1,4
24486,9,1,5
24487,4,1,3
24488,2,4,4
24488,4,4,3
24488,10,1,4
24489,4,1,3
24490,4,1,4
24491,4,1,4
24492,4,1,4
24492,10,2,3
24493,2,2,4
24493,4,7,4
24494,2,1,3
24495,4,1,4
24496,2,2,4
24496,4,3,3
24497,1,12,5
24497,2,63,4
24497,3,6,4
24497,4,421,3
24497,5,2,5
24497,6,58,4
24497,7,1,2
24497,8,3,2
24497,9,216,5
24497,10,184,4
24497,11,35,4
24498,4,3,3
24499,4,2,4
24500,4,1,4
24501,4,3,4
24502,4,3,2
24503,2,1,4
24503,4,4,3
24503,5,1,4
24504,4,3,4
24505,4,1,4
24506,4,1,4
24507,4,1,4
24508,2,1,3
24508,4,1,3
24509,4,2,4
24510,4,1,4
24511,4,1,4
24512,9,3,5
24513,4,2,2
24514,4,2,3
24515,4,3,4
24516,4,1,4
24517,4,1,4
24518,4,8,4
24518,6,1,3
24518,9,1,4
24518,11,1,4
24519,4,2,4
24520,4,1,4
24521,4,1,4
24522,11,1,2
24523,4,7,4
24524,9,1,4
24525,4,5,4
24525,11,1,4
24526,1,12,5
24526,2,62,4
24526,3,6,4
24526,4,403,3
24526,5,2,5
24526,6,58,4
24526,7,1,2
24526,8,3,2
24526,9,211,5
24526,10,182,4
24526,11,35,4
24527,4,2,3
24527,9,1,4
24528,2,4,4
24528,3,1,3
24528,4,12,2
24528,6,1,5
24528,9,3,2
24528,10,2,4
24528,11,1,4
24529,4,1,4
24530,4,4,4
24531,2,1,4
24531,4,1,4
24532,9,1,4
24533,9,1,4
24533,11,1,4
24534,9,1,4
24535,1,12,5
24535,2,60,4
24535,3,6,4
24535,4,398,3
24535,5,2,5
24535,6,58,4
24535,7,1,2
24535,8,3,2
24535,9,211,5
24535,10,182,4
24535,11,35,4
24536,4,2,4
24537,4,2,4
24538,4,1,4
24539,1,12,5
24539,2,60,4
24539,3,6,4
24539,4,398,3
24539,5,2,5
24539,6,59,4
24539,7,1,2
24539,8,3,2
24539,9,211,5
24539,10,182,4
24539,11,35,4
24540,4,1,4
24541,4,3,4
24542,4,2,4
24543,4,2,4
24544,2,5,2
24544,10,2,4
24544,11,1,4
24545,4,2,2
24546,4,1,4
24546,9,1,4
24547,4,1,4
24548,1,24,5
24548,2,132,4
24548,3,12,4
24548,4,862,3
24548,5,4,5
24548,6,120,4
24548,7,2,2
24548,8,6,2
24548,9,424,5
24548,10,370,4
24548,11,73,4
24549,1,12,5
24549,2,60,4
24549,3,6,4
24549,4,402,3
24549,5,2,5
24549,6,58,4
24549,7,1,2
24549,8,3,2
24549,9,211,5
24549,10,182,4
24549,11,35,4
24550,4,2,4
24551,4,2,4
24552,2,1,4
24552,4,59,4
24552,9,1,5
24553,4,3,4
24553,9,1,4
24554,10,1,4
24555,4,3,4
24556,4,1,4
24557,4,2,4
24558,4,1,4
24558,9,1,4
24559,4,1,4
24560,4,1,4
24561,4,2,4
24562,4,1,2
24563,9,1,4
24564,10,1,4
24565,4,1,4
24566,4,1,4
24567,2,1,4
24567,4,11,4
24568,4,3,4
24569,4,1,4
24570,4,3,4
24571,4,1,4
24572,4,1,4
24573,4,2,4
24574,2,1,4
24575,2,1,4
24575,4,1,4
24576,4,3,4
24576,9,1,4
24577,9,1,4
24578,4,1,4
24578,9,1,2
24579,2,1,4
24579,4,1,4
24580,4,1,4
24581,4,1,4
24582,2,33,4
24582,4,17,4
24582,6,2,4
24582,10,1,4
24583,4,2,4
24584,4,1,3
24585,4,3,4
24586,4,2,4
24587,4,3,4
24588,4,1,2
24589,4,1,4
24590,4,1,4
24591,4,3,3
24592,4,2,4
24593,4,1,4
24594,2,1,2
24595,4,5,3
24595,6,1,4
24595,10,1,2
24596,4,1,4
24597,4,1,4
24598,4,1,4
24599,4,10,4
24600,4,1,4
24601,4,3,4
24602,4,3,4
24603,2,2,4
24603,4,9,4
24604,4,1,4
24605,4,3,4
24606,1,12,5
24606,2,64,4
24606,3,6,4
24606,4,415,3
24606,5,2,5
24606,6,58,4
24606,7,1,2
24606,8,3,2
24606,9,211,5
24606,10,183,4
24606,11,35,4
24607,1,1,4
24607,2,13,4
24607,3,12,2
24607,4,121,4
24607,5,2,3
24607,6,7,3
24607,9,23,4
24607,10,27,4
24607,11,12,4
24608,4,1,2
24609,2,1,3
24609,4,1,4
24610,2,2,4
24610,11,1,4
24611,4,1,4
24612,4,1,2
24613,4,1,4
24613,11,1,4
24614,2,4,4
24614,4,17,4
24614,9,1,4
24614,10,2,4
24614,11,1,4
24615,11,2,4
24616,2,1,4
24617,4,1,4
24618,4,4,4
24619,4,2,4
24620,2,1,4
24620,4,4,4
24621,4,1,4
24622,4,1,2
24623,4,1,4
24624,2,2,3
24624,4,2,4
24624,10,2,3
24624,11,1,2
24625,2,1,4
24625,4,2,4
24626,2,1,4
24626,4,1,4
24626,10,1,5
24627,4,4,4
24628,4,3,4
24629,4,1,4
24630,4,2,2
24631,9,1,2
24632,4,1,4
24633,4,2,3
24634,4,1,4
24635,4,1,4
24636,4,1,4
24637,2,1,2
24637,4,3,4
24638,4,1,4
24639,4,3,4
24640,1,12,5
24640,2,60,4
24640,3,6,4
24640,4,399,3
24640,5,2,5
24640,6,58,4
24640,7,1,2
24640,8,3,2
24640,9,211,5
24640,10,182,4
24640,11,35,4
24641,2,2,4
24641,4,8,4
24641,9,1,4
24642,2,1,4
24642,4,9,4
24642,10,3,2
24643,4,1,4
24644,4,3,4
24645,2,5,4
24645,4,16,4
24645,8,1,4
24645,9,2,2
24646,4,1,4
24647,4,1,4
24648,4,2,4
24649,4,1,4
24650,10,1,2
24651,2,5,4
24651,3,1,2
24651,4,47,4
24651,10,8,4
24651,11,3,4
24652,1,24,5
24652,2,120,4
24652,3,12,4
24652,4,825,3
24652,5,4,5
24652,6,117,4
24652,7,2,2
24652,8,6,2
24652,9,423,5
24652,10,365,4
24652,11,70,4
24653,4,2,4
24654,2,5,4
24654,4,24,4
24654,11,1,4
24655,2,1,4
24655,4,3,4
24656,2,4,4
24656,4,16,4
24656,6,2,4
24656,9,5,3
24656,10,3,4
24657,1,1,4
24657,2,2,4
24657,4,81,4
24657,6,1,4
24657,9,6,4
24657,10,13,4
24657,11,2,4
24658,4,1,4
24659,4,1,4
24660,4,1,4
24661,4,1,4
24661,9,1,5
24662,4,1,5
24663,4,1,4
24664,4,4,4
24665,4,1,4
24666,9,1,4
24667,4,1,4
24668,4,1,2
24669,4,1,4
24670,9,1,5
24671,2,2,4
24671,4,3,4
24672,4,1,4
24672,6,1,2
24673,11,1,4
24674,4,9,4
24675,4,1,4
24676,4,1,4
24677,2,1,4
24677,4,2,3
24678,4,1,4
24678,10,1,2
24679,2,1,4
24679,4,9,4
24679,10,1,3
24680,4,2,3
24680,9,1,4
24680,10,1,4
24681,4,7,4
24682,4,1,4
24683,4,1,3
24683,9,2,4
24684,4,1,4
24685,4,2,4
24686,10,1,3
24687,4,1,2
24688,2,2,4
24688,4,5,4
24688,9,1,4
24689,4,1,4
24690,4,1,4
24691,4,1,4
24692,4,1,4
24693,4,2,2
24694,4,1,4
24695,4,1,4
24696,4,1,2
24697,2,1,4
24697,4,2,4
24698,4,1,4
24699,4,3,4
24700,2,1,4
24700,4,4,4
24701,2,2,2
24701,4,3,3
24702,2,2,4
24702,4,57,4
24702,6,2,4
24702,9,1,4
24702,10,2,4
24702,11,2,4
24703,1,12,5
24703,2,70,4
24703,3,6,4
24703,4,459,3
24703,5,2,5
24703,6,59,4
24703,7,1,2
24703,8,3,2
24703,9,213,5
24703,10,182,4
24703,11,35,4
24704,4,1,4
24705,4,1,2
24706,4,1,4
24707,4,1,4
24708,4,5,4
24708,6,1,3
24708,10,1,2
24709,4,1,4
24710,6,1,3
24711,2,1,3
24711,4,11,4
24711,11,2,3
24712,9,1,2
24713,4,1,4
24714,4,2,4
24715,4,1,4
24716,4,1,4
24717,10,2,4
24718,4,2,4
24719,4,1,4
24720,4,1,4
24721,4,5,4
24721,6,2,3
24721,10,1,2
24721,11,1,4
24722,4,4,4
24723,4,1,4
24724,2,3,3
24724,4,42,4
24724,9,1,5
24724,10,1,2
24724,11,1,4
24725,2,2,4
24725,4,14,4
24725,6,2,4
24725,10,3,4
24726,2,1,2
24726,4,1,3
24727,4,1,4
24728,2,1,4
24728,4,1,2
24729,1,12,5
24729,2,62,4
24729,3,6,4
24729,4,411,3
24729,5,2,5
24729,6,58,4
24729,7,1,2
24729,8,3,2
24729,9,211,5
24729,10,184,4
24729,11,38,4
24730,4,2,4
24731,4,1,4
24732,9,1,4
24733,4,1,4
24734,4,1,4
24735,4,2,4
24736,4,1,4
24737,2,1,4
24738,2,1,4
24738,4,2,4
24738,9,2,4
24738,11,1,4
24739,11,1,4
24740,4,4,4
24741,11,1,5
24742,9,1,5
24743,4,1,4
24744,4,2,4
24745,4,1,4
24746,2,1,4
24746,10,1,4
24747,4,3,3
24748,4,1,3
24749,4,2,4
24749,10,1,4
24750,4,1,4
24751,4,31,4
24751,6,1,4
24751,9,3,4
24751,10,2,4
24752,9,1,4
24753,4,3,3
24753,9,3,4
24753,10,4,4
24753,11,1,2
24754,4,1,4
24755,4,1,4
24756,2,8,4
24756,4,5,4
24757,4,2,4
24758,10,1,5
24759,10,1,4
24760,4,1,4
24760,11,1,4
24761,2,3,3
24761,4,6,4
24761,9,2,4
24762,4,1,4
24763,4,1,3
24764,4,1,4
24765,2,5,4
24765,4,15,4
24765,9,1,4
24765,11,4,4
24766,4,1,4
24766,9,1,4
24767,4,1,4
24768,4,1,4
24769,4,2,4
24770,9,1,4
24771,4,2,4
24772,4,3,4
24773,4,1,4
24774,4,4,4
24775,4,2,4
24776,9,1,4
24777,4,3,4
24777,11,1,4
24778,4,6,4
24779,2,1,2
24780,1,2,3
24780,2,5,4
24780,4,4,4
24780,10,1,4
24781,4,1,4
24782,9,1,4
24783,4,1,4
24784,4,1,4
24785,2,2,4
24785,4,1,4
24786,2,1,4
24786,4,13,3
24787,6,1,5
24788,4,1,4
24789,4,2,4
24790,4,3,4
24791,4,6,4
24792,2,3,4
24792,4,4,3
24793,4,1,4
24794,2,1,4
24794,4,5,4
24794,10,1,4
24795,4,1,4
24796,5,1,5
24797,4,1,4
24797,10,1,4
24798,9,1,5
24799,4,1,4
24800,4,4,4
24801,4,2,4
24802,2,2,4
24802,4,1,4
24802,9,3,4
24803,4,6,4
24804,1,1,4
24804,6,1,4
24804,9,2,4
24805,2,2,4
24805,6,1,3
24805,10,1,3
24805,11,2,3
24806,2,2,4
24806,4,12,4
24807,4,2,4
24808,2,1,3
24808,4,2,4
24808,9,3,4
24808,11,4,4
24809,2,5,4
24809,4,1,4
24810,4,1,4
24811,2,1,4
24812,4,1,4
24813,10,1,4
24814,4,1,4
24815,4,1,2
24816,10,1,5
24817,4,1,4
24818,9,1,2
24819,4,1,4
24819,10,1,4
24820,2,1,4
24820,4,4,4
24821,4,8,4
24822,2,1,4
24822,4,5,4
24822,10,1,4
24823,4,1,4
24824,4,3,4
24825,2,2,3
24825,4,2,3
24826,4,1,4
24827,9,1,5
24828,2,1,4
24829,4,1,4
24830,2,1,4
24830,4,21,4
24830,6,1,4
24830,9,1,4
24830,11,1,4
24831,4,1,3
24832,4,1,3
24833,2,1,3
24833,4,14,4
24833,9,1,4
24833,10,1,4
24834,4,2,4
24835,4,3,4
24835,8,1,4
24836,9,1,4
24837,4,1,4
24838,2,1,4
24839,4,2,3
24840,4,1,4
24841,4,1,3
24842,4,1,2
24843,4,1,2
24844,4,1,4
24845,2,5,4
24845,4,19,3
24845,6,14,2
24845,9,4,4
24845,10,8,4
24846,9,1,4
24847,9,1,2
24848,4,1,3
24849,4,2,4
24849,9,1,3
24850,2,4,4
24850,4,6,2
24850,9,1,4
24850,10,2,4
24850,11,3,4
24851,4,3,4
24852,4,1,4
24853,4,3,4
24853,10,1,4
24854,4,1,4
24855,4,3,3
24856,4,1,3
24857,4,9,4
24857,6,1,3
24858,4,1,4
24859,2,2,4
24859,4,7,2
24859,9,1,4
24860,4,13,4
24860,6,1,4
24860,11,1,3
24861,4,3,4
24862,4,1,4
24863,4,1,4
24864,4,2,2
24865,4,2,4
24866,4,1,4
24867,2,6,4
24867,4,7,4
24868,4,5,4
24869,4,2,4
24869,10,1,4
24870,2,1,4
24870,4,13,4
24870,9,3,4
24871,4,1,4
24872,4,1,4
24873,4,3,4
24874,4,3,4
24875,4,1,4
24876,4,1,4
24877,4,2,2
24877,9,2,4
24878,4,2,4
24879,4,3,4
24880,2,1,4
24880,4,2,4
24881,4,1,4
24882,4,1,4
24883,6,1,3
24884,4,1,3
24885,4,1,4
24886,4,2,4
24887,4,1,4
24888,4,2,4
24889,10,1,5
24890,4,1,4
24891,4,1,4
24892,4,1,3
24893,4,1,4
24894,2,1,4
24895,4,1,4
24896,4,1,4
24897,4,1,4
24898,4,5,4
24898,11,1,4
24899,4,1,4
24900,3,1,2
24901,3,1,4
24901,4,5,4
24901,6,1,4
24902,2,3,4
24902,4,5,3
24903,4,1,4
24904,2,1,4
24904,4,1,4
24904,9,1,4
24905,2,1,4
24905,4,12,4
24905,6,2,5
24905,9,3,4
24905,10,1,4
24906,4,1,4
24907,4,1,4
24908,2,1,4
24909,2,2,3
24909,4,1,4
24910,2,8,4
24910,3,1,2
24910,4,16,2
24910,9,4,4
24910,10,1,2
24911,10,1,3
24912,4,1,4
24913,4,1,3
24914,4,1,4
24914,9,1,4
24914,10,1,4
24915,2,1,2
24916,4,1,4
24917,4,1,4
24918,4,1,3
24919,4,1,4
24920,4,1,3
24921,2,2,4
24921,4,2,2
24922,4,1,4
24922,9,1,3
24923,2,4,4
24923,4,1,2
24923,10,1,4
24923,11,1,4
24924,2,6,4
24924,4,47,4
24924,10,4,4
24925,4,2,4
24926,4,3,4
24926,10,1,4
24927,4,1,3
24928,4,1,4
24929,4,6,4
24930,4,5,4
24931,4,1,4
24932,2,1,4
24932,4,3,4
24933,4,6,4
24934,10,1,4
24935,9,1,4
24936,4,1,4
24937,4,1,4
24938,4,2,4
24939,9,1,4
24940,9,1,4
24941,2,8,4
24941,4,43,3
24941,6,4,2
24941,9,4,3
24941,10,4,5
24941,11,2,4
24942,4,1,4
24943,4,1,4
24944,9,2,4
24945,4,1,4
24946,4,5,4
24947,4,1,4
24948,4,1,4
24949,1,12,5
24949,2,60,4
24949,3,6,4
24949,4,403,3
24949,5,2,5
24949,6,58,4
24949,7,1,2
24949,8,3,2
24949,9,211,5
24949,10,183,4
